stationId,data_dnia,T_min,T_max,T_srednia,Wierzba_iwa_GDD_dzienne,Wierzba_iwa_GDD_suma,dzien_kwitniecia
IUNG1,2024-01-01,0.0,4.4,2.2,0.0,0.0,0
IUNG1,2024-01-02,2.1,6.1,4.1,0.0,0.0,0
IUNG1,2024-01-03,3.0,9.0,6.0,1.0,1.0,0
IUNG1,2024-01-04,0.1,7.5,3.8,0.0,1.0,0
IUNG1,2024-01-05,-2.2,-0.1,-1.15,0.0,1.0,0
IUNG1,2024-01-06,-4.3,-0.9,-2.6,0.0,1.0,0
IUNG1,2024-01-07,-9.9,-4.4,-7.15,0.0,1.0,0
IUNG1,2024-01-08,-14.7,-8.9,-11.8,0.0,1.0,0
IUNG1,2024-01-09,-15.9,-6.0,-10.95,0.0,1.0,0
IUNG1,2024-01-10,-13.5,-1.6,-7.55,0.0,1.0,0
IUNG1,2024-01-11,-9.3,-0.2,-4.75,0.0,1.0,0
IUNG1,2024-01-12,-10.4,-0.7,-5.55,0.0,1.0,0
IUNG1,2024-01-13,-1.4,-0.1,-0.75,0.0,1.0,0
IUNG1,2024-01-14,-0.8,1.9,0.55,0.0,1.0,0
IUNG1,2024-01-15,-1.4,1.7,0.15,0.0,1.0,0
IUNG1,2024-01-16,-7.1,-1.3,-4.2,0.0,1.0,0
IUNG1,2024-01-17,-7.8,1.2,-3.3,0.0,1.0,0
IUNG1,2024-01-18,-1.3,3.6,1.15,0.0,1.0,0
IUNG1,2024-01-19,-3.8,-1.3,-2.55,0.0,1.0,0
IUNG1,2024-01-20,-4.0,0.6,-1.7,0.0,1.0,0
IUNG1,2024-01-21,-4.3,1.9,-1.2,0.0,1.0,0
IUNG1,2024-01-22,-2.0,2.5,0.25,0.0,1.0,0
IUNG1,2024-01-23,0.4,5.3,2.85,0.0,1.0,0
IUNG1,2024-01-24,0.3,6.9,3.6,0.0,1.0,0
IUNG1,2024-01-25,1.6,6.7,4.15,0.0,1.0,0
IUNG1,2024-01-26,0.0,1.7,0.85,0.0,1.0,0
IUNG1,2024-01-27,0.1,3.6,1.85,0.0,1.0,0
IUNG1,2024-01-28,1.5,4.1,2.8,0.0,1.0,0
IUNG1,2024-01-29,-0.1,6.1,3.0,0.0,1.0,0
IUNG1,2024-01-30,-0.6,6.7,3.05,0.0,1.0,0
IUNG1,2024-01-31,-0.4,4.6,2.1,0.0,1.0,0
IUNG1,2024-02-01,0.0,4.4,2.2,0.0,1.0,0
IUNG1,2024-02-02,1.1,5.5,3.3,0.0,1.0,0
IUNG1,2024-02-03,3.3,9.5,6.4,1.4,2.4,0
IUNG1,2024-02-04,4.7,6.8,5.75,0.75,3.15,0
IUNG1,2024-02-05,4.0,8.3,6.15,1.15,4.3,0
IUNG1,2024-02-06,7.4,9.2,8.3,3.3,7.6,0
IUNG1,2024-02-07,0.8,9.6,5.2,0.2,7.8,0
IUNG1,2024-02-08,-1.5,1.6,0.05,0.0,7.8,0
IUNG1,2024-02-09,-0.3,1.6,0.65,0.0,7.8,0
IUNG1,2024-02-10,1.5,8.4,4.95,0.0,7.8,0
IUNG1,2024-02-11,3.4,12.3,7.85,2.85,10.65,0
IUNG1,2024-02-12,4.2,10.1,7.15,2.15,12.8,0
IUNG1,2024-02-13,3.9,7.2,5.55,0.55,13.35,0
IUNG1,2024-02-14,2.6,8.3,5.45,0.45,13.8,0
IUNG1,2024-02-15,2.8,8.1,5.45,0.45,14.25,0
IUNG1,2024-02-16,2.5,12.3,7.4,2.4,16.65,0
IUNG1,2024-02-17,2.5,9.4,5.95,0.95,17.6,0
IUNG1,2024-02-18,-1.5,5.0,1.75,0.0,17.6,0
IUNG1,2024-02-19,-1.7,5.1,1.7,0.0,17.6,0
IUNG1,2024-02-20,4.3,9.0,6.65,1.65,19.25,0
IUNG1,2024-02-21,3.7,8.6,6.15,1.15,20.4,0
IUNG1,2024-02-22,4.2,10.2,7.2,2.2,22.6,0
IUNG1,2024-02-23,6.4,8.8,7.6,2.6,25.2,0
IUNG1,2024-02-24,4.4,13.8,9.1,4.1,29.3,0
IUNG1,2024-02-25,4.0,14.8,9.4,4.4,33.7,0
IUNG1,2024-02-26,7.9,13.9,10.9,5.9,39.6,0
IUNG1,2024-02-27,6.6,16.6,11.6,6.6,46.2,0
IUNG1,2024-02-28,7.9,14.1,11.0,6.0,52.2,0
IUNG1,2024-02-29,7.2,10.3,8.75,3.75,55.95,0
IUNG1,2024-03-01,6.1,9.6,7.85,2.85,58.8,0
IUNG1,2024-03-02,5.4,9.2,7.3,2.3,61.1,0
IUNG1,2024-03-03,5.2,11.7,8.45,3.45,64.55,0
IUNG1,2024-03-04,3.0,5.2,4.1,0.0,64.55,0
IUNG1,2024-03-05,3.0,6.2,4.6,0.0,64.55,0
IUNG1,2024-03-06,0.5,5.8,3.15,0.0,64.55,0
IUNG1,2024-03-07,-3.1,3.5,0.2,0.0,64.55,0
IUNG1,2024-03-08,-5.5,7.5,1.0,0.0,64.55,0
IUNG1,2024-03-09,-4.1,10.2,3.05,0.0,64.55,0
IUNG1,2024-03-10,0.0,13.2,6.6,1.6,66.15,0
IUNG1,2024-03-11,2.3,5.5,3.9,0.0,66.15,0
IUNG1,2024-03-12,4.0,6.9,5.45,0.45,66.6,0
IUNG1,2024-03-13,3.0,5.3,4.15,0.0,66.6,0
IUNG1,2024-03-14,3.2,7.8,5.5,0.5,67.1,0
IUNG1,2024-03-15,3.5,9.6,6.55,1.55,68.65,0
IUNG1,2024-03-16,3.4,12.5,7.95,2.95,71.6,0
IUNG1,2024-03-17,0.2,9.9,5.05,0.05,71.65,0
IUNG1,2024-03-18,-0.7,2.4,0.85,0.0,71.65,0
IUNG1,2024-03-19,-1.7,6.4,2.35,0.0,71.65,0
IUNG1,2024-03-20,0.1,7.7,3.9,0.0,71.65,0
IUNG1,2024-03-21,-2.0,11.6,4.8,0.0,71.65,0
IUNG1,2024-03-22,5.3,11.2,8.25,3.25,74.9,0
IUNG1,2024-03-23,6.5,15.8,11.15,6.15,81.05,0
IUNG1,2024-03-24,0.7,9.0,4.85,0.0,81.05,0
IUNG1,2024-03-25,0.4,9.8,5.1,0.1,81.15,0
IUNG1,2024-03-26,-0.5,12.5,6.0,1.0,82.15,0
IUNG1,2024-03-27,5.3,15.8,10.55,5.55,87.7,0
IUNG1,2024-11-27,0.8,5.9,3.35,0.0,87.7,0
IUNG1,2024-11-28,0.0,6.0,3.0,0.0,87.7,0
IUNG1,2024-11-29,0.0,6.9,3.45,0.0,87.7,0
IUNG1,2024-11-30,0.0,5.0,2.5,0.0,87.7,0
IUNG1,2024-12-01,0.0,3.8,1.9,0.0,87.7,0
IUNG1,2024-12-02,0.0,5.5,2.75,0.0,87.7,0
IUNG1,2024-12-03,-0.1,5.0,2.45,0.0,87.7,0
IUNG1,2024-12-04,0.0,3.5,1.75,0.0,87.7,0
IUNG1,2024-12-05,1.0,3.4,2.2,0.0,87.7,0
IUNG1,2024-12-06,0.0,3.6,1.8,0.0,87.7,0
IUNG1,2024-12-07,0.0,4.0,2.0,0.0,87.7,0
IUNG1,2024-12-08,1.3,3.9,2.6,0.0,87.7,0
IUNG1,2024-12-09,0.0,3.3,1.65,0.0,87.7,0
IUNG1,2024-12-10,-0.6,1.0,0.2,0.0,87.7,0
IUNG1,2024-12-11,-0.5,1.7,0.6,0.0,87.7,0
IUNG1,2024-12-12,-1.0,1.9,0.45,0.0,87.7,0
IUNG1,2024-12-13,-5.2,1.3,-1.95,0.0,87.7,0
IUNG1,2024-12-14,-5.9,0.6,-2.65,0.0,87.7,0
IUNG1,2024-12-15,-0.3,3.5,1.6,0.0,87.7,0
IUNG1,2024-12-16,0.0,10.0,5.0,0.0,87.7,0
IUNG1,2024-12-17,0.0,9.1,4.55,0.0,87.7,0
IUNG1,2024-12-18,0.0,8.3,4.15,0.0,87.7,0
IUNG1,2024-12-19,0.0,8.0,4.0,0.0,87.7,0
IUNG1,2024-12-20,1.0,6.9,3.95,0.0,87.7,0
IUNG1,2024-12-21,-0.8,4.7,1.95,0.0,87.7,0
IUNG1,2024-12-22,-0.7,3.2,1.25,0.0,87.7,0
IUNG1,2024-12-23,-0.2,2.7,1.25,0.0,87.7,0
IUNG1,2024-12-24,-0.3,3.1,1.4,0.0,87.7,0
IUNG1,2024-12-25,-3.6,2.6,-0.5,0.0,87.7,0
IUNG1,2024-12-26,-5.0,1.1,-1.95,0.0,87.7,0
IUNG1,2024-12-27,-3.9,0.1,-1.9,0.0,87.7,0
IUNG1,2024-12-28,-0.8,0.2,-0.3,0.0,87.7,0
IUNG1,2024-12-29,-1.1,1.9,0.4,0.0,87.7,0
IUNG1,2024-12-30,-1.7,0.7,-0.5,0.0,87.7,0
IUNG1,2024-12-31,-2.2,5.1,1.45,0.0,87.7,0
IUNG1,2025-01-01,-1.2,5.7,2.25,0.0,0.0,0
IUNG1,2025-01-02,0.0,8.0,4.0,0.0,0.0,0
IUNG1,2025-01-03,-1.5,2.7,0.6,0.0,0.0,0
IUNG1,2025-01-04,-7.2,0.0,-3.6,0.0,0.0,0
IUNG1,2025-01-05,-6.4,-1.1,-3.75,0.0,0.0,0
IUNG1,2025-01-06,-1.8,5.6,1.9,0.0,0.0,0
IUNG1,2025-01-07,2.5,6.4,4.45,0.0,0.0,0
IUNG1,2025-01-08,-1.5,3.1,0.8,0.0,0.0,0
IUNG1,2025-01-09,-0.8,7.0,3.1,0.0,0.0,0
IUNG1,2025-01-10,0.0,7.6,3.8,0.0,0.0,0
IUNG1,2025-01-11,-1.3,0.7,-0.3,0.0,0.0,0
IUNG1,2025-01-12,-1.1,0.4,-0.35,0.0,0.0,0
IUNG1,2025-01-13,-3.1,0.0,-1.55,0.0,0.0,0
IUNG1,2025-01-14,-4.4,0.1,-2.15,0.0,0.0,0
IUNG1,2025-01-15,-0.1,1.2,0.55,0.0,0.0,0
IUNG1,2025-01-16,0.5,1.4,0.95,0.0,0.0,0
IUNG1,2025-01-17,0.0,3.7,1.85,0.0,0.0,0
IUNG1,2025-01-18,-1.2,7.3,3.05,0.0,0.0,0
IUNG1,2025-01-19,-1.8,0.7,-0.55,0.0,0.0,0
IUNG1,2025-01-20,-2.5,6.9,2.2,0.0,0.0,0
IUNG1,2025-01-21,-1.5,2.6,0.55,0.0,0.0,0
IUNG1,2025-01-22,-0.7,3.3,1.3,0.0,0.0,0
IUNG1,2025-01-23,-1.6,4.3,1.35,0.0,0.0,0
IUNG1,2025-01-24,-0.2,5.4,2.6,0.0,0.0,0
IUNG1,2025-01-25,0.0,8.0,4.0,0.0,0.0,0
IUNG1,2025-01-26,0.0,10.2,5.1,0.1,0.1,0
IUNG1,2025-01-27,2.6,11.7,7.15,2.15,2.25,0
IUNG1,2025-01-28,2.5,10.9,6.7,1.7,3.95,0
IUNG1,2025-01-29,0.0,11.2,5.6,0.6,4.55,0
IUNG1,2025-01-30,0.8,12.6,6.7,1.7,6.25,0
IUNG1,2025-01-31,-0.2,8.7,4.25,0.0,6.25,0
IUNG1,2025-02-01,0.0,3.7,1.85,0.0,6.25,0
IUNG1,2025-02-02,-2.3,1.7,-0.3,0.0,6.25,0
IUNG1,2025-02-03,-4.9,1.5,-1.7,0.0,6.25,0
IUNG1,2025-02-04,-0.5,3.9,1.7,0.0,6.25,0
IUNG1,2025-02-05,-2.7,5.6,1.45,0.0,6.25,0
IUNG1,2025-02-06,-1.9,2.1,0.1,0.0,6.25,0
IUNG1,2025-02-07,-3.5,0.4,-1.55,0.0,6.25,0
IUNG1,2025-02-08,-4.1,0.1,-2.0,0.0,6.25,0
IUNG1,2025-02-09,-5.5,0.9,-2.3,0.0,6.25,0
IUNG1,2025-02-10,-8.3,2.3,-3.0,0.0,6.25,0
IUNG1,2025-02-11,-8.5,0.0,-4.25,0.0,6.25,0
IUNG1,2025-02-12,-8.1,0.7,-3.7,0.0,6.25,0
IUNG1,2025-02-13,-7.8,4.9,-1.45,0.0,6.25,0
IUNG1,2025-02-14,-4.5,0.0,-2.25,0.0,6.25,0
IUNG1,2025-02-15,-6.8,-1.4,-4.1,0.0,6.25,0
IUNG1,2025-02-16,-11.4,0.0,-5.7,0.0,6.25,0
IUNG1,2025-02-17,-14.6,0.0,-7.3,0.0,6.25,0
IUNG1,2025-02-18,-13.3,0.0,-6.65,0.0,6.25,0
IUNG1,2025-02-19,-7.1,-0.5,-3.8,0.0,6.25,0
IUNG1,2025-02-20,-7.5,0.7,-3.4,0.0,6.25,0
IUNG1,2025-02-21,-8.2,3.0,-2.6,0.0,6.25,0
IUNG1,2025-02-22,-5.7,5.1,-0.3,0.0,6.25,0
IUNG1,2025-02-23,-3.4,6.0,1.3,0.0,6.25,0
IUNG1,2025-02-24,0.0,3.8,1.9,0.0,6.25,0
IUNG1,2025-02-25,0.0,8.7,4.35,0.0,6.25,0
IUNG1,2025-02-26,0.0,8.2,4.1,0.0,6.25,0
IUNG1,2025-02-27,0.0,11.1,5.55,0.55,6.8,0
IUNG1,2025-02-28,0.0,6.1,3.05,0.0,6.8,0
IUNG1,2025-03-01,-1.6,5.5,1.95,0.0,6.8,0
IUNG1,2025-03-02,0.0,1.7,0.85,0.0,6.8,0
IUNG1,2025-03-03,1.6,7.2,4.4,0.0,6.8,0
IUNG1,2025-03-04,0.0,11.1,5.55,0.55,7.35,0
IUNG1,2025-03-05,0.0,15.8,7.9,2.9,10.25,0
IUNG1,2025-03-06,0.0,18.9,9.45,4.45,14.7,0
IUNG1,2025-03-07,1.9,18.5,10.2,5.2,19.9,0
IUNG1,2025-03-08,-1.5,19.1,8.8,3.8,23.7,0
IUNG1,2025-03-09,-0.6,18.7,9.05,4.05,27.75,0
IUNG1,2025-03-10,0.0,20.5,10.25,5.25,33.0,0
IUNG1,2025-03-11,0.0,16.0,8.0,3.0,36.0,0
IUNG1,2025-03-12,0.0,18.1,9.05,4.05,40.05,0
IUNG1,2025-03-13,2.8,13.8,8.3,3.3,43.35,0
IUNG1,2025-03-14,0.0,6.2,3.1,0.0,43.35,0
IUNG1,2025-03-15,-2.5,3.5,0.5,0.0,43.35,0
IUNG1,2025-03-16,-5.3,7.4,1.05,0.0,43.35,0
IUNG1,2025-03-17,-4.9,3.3,-0.8,0.0,43.35,0
IUNG1,2025-03-18,-7.0,6.3,-0.35,0.0,43.35,0
IUNG1,2025-03-19,-2.5,10.3,3.9,0.0,43.35,0
IUNG1,2025-03-20,-3.0,14.1,5.55,0.55,43.9,0
IUNG1,2025-03-21,-1.8,15.3,6.75,1.75,45.65,0
IUNG1,2025-03-22,0.5,15.2,7.85,2.85,48.5,0
IUNG1,2025-03-23,0.0,12.2,6.1,1.1,49.6,0
IUNG1,2025-03-24,0.0,10.1,5.05,0.05,49.65,0
IUNG1,2025-03-25,0.0,12.3,6.15,1.15,50.8,0
IUNG1,2025-03-26,-0.7,16.5,7.9,2.9,53.7,0
IUNG1,2025-03-27,6.5,9.9,8.2,3.2,56.9,0
IUNG1,2025-03-28,0.0,15.3,7.65,2.65,59.55,0
IUNG1,2025-03-29,0.0,16.4,8.2,3.2,62.75,0
IUNG1,2025-03-30,2.3,15.4,8.85,3.85,66.6,0
IUNG1,2025-03-31,0.0,9.8,4.9,0.0,66.6,0
IUNG1,2025-04-01,0.0,13.1,6.55,1.55,68.15,0
IUNG1,2025-04-02,0.0,17.1,8.55,3.55,71.7,0
IUNG1,2025-04-03,0.0,18.9,9.45,4.45,76.15,0
IUNG1,2025-04-04,0.0,20.1,10.05,5.05,81.2,0
IUNG1,2025-04-05,-0.7,9.6,4.45,0.0,81.2,0
IUNG1,2025-04-06,-0.7,2.5,0.9,0.0,81.2,0
IUNG1,2025-04-07,-2.4,7.9,2.75,0.0,81.2,0
IUNG1,2025-04-08,-1.0,8.9,3.95,0.0,81.2,0
IUNG1,2025-04-09,-0.3,9.0,4.35,0.0,81.2,0
IUNG1,2025-04-10,-1.5,5.1,1.8,0.0,81.2,0
IUNG1,2025-04-11,0.0,6.8,3.4,0.0,81.2,0
IUNG1,2025-04-12,0.0,14.8,7.4,2.4,83.6,0
IUNG1,2025-04-13,0.0,21.3,10.65,5.65,89.25,0
IUNG1,2025-04-14,10.4,23.0,16.7,11.7,100.95,1
IUNG1,2025-04-15,0.0,17.9,8.95,3.95,104.9,2
IUNG1,2025-04-16,10.9,25.2,18.05,13.05,117.95,3
IUNG1,2025-04-17,11.9,27.7,19.8,14.8,132.75,4
IUNG1,2025-04-18,0.0,26.3,13.15,8.15,140.9,5
IUNG1,2025-04-19,9.4,21.0,15.2,10.2,151.1,6
IUNG1,2025-04-20,0.0,22.5,11.25,6.25,157.35,7
IUNG1,2025-04-21,0.0,25.0,12.5,7.5,164.85,8
IUNG1,2025-04-22,0.0,23.1,11.55,6.55,171.4,9
IUNG1,2025-04-23,9.0,22.2,15.6,10.6,182.0,10
IUNG1,2025-04-24,0.0,23.6,11.8,6.8,188.8,11
IUNG1,2025-04-25,0.0,14.8,7.4,2.4,191.2,12
IUNG1,2025-04-26,1.4,12.6,7.0,2.0,193.2,13
IUNG1,2025-04-27,-0.4,14.4,7.0,2.0,195.2,14
IUNG1,2025-04-28,0.0,19.1,9.55,4.55,199.75,15
IUNG1,2025-04-29,0.0,20.8,10.4,5.4,205.15,0
IUNG1,2025-04-30,0.0,20.7,10.35,5.35,210.5,0
IUNG1,2025-05-01,0.0,19.4,9.7,4.7,215.2,0
IUNG1,2025-05-02,4.3,23.5,13.9,8.9,224.1,0
IUNG1,2025-05-03,0.0,24.9,12.45,7.45,231.55,0
IUNG1,2025-05-04,0.0,17.6,8.8,3.8,235.35,0
IUNG1,2025-05-05,5.8,10.7,8.25,3.25,238.6,0
IUNG1,2025-05-06,0.0,13.4,6.7,1.7,240.3,0
IUNG1,2025-05-07,0.0,13.6,6.8,1.8,242.1,0
IUNG1,2025-05-08,0.0,12.0,6.0,1.0,243.1,0
IUNG1,2025-05-09,-0.2,11.9,5.85,0.85,243.95,0
IUNG1,2025-05-10,0.0,9.5,4.75,0.0,243.95,0
IUNG1,2025-05-11,4.0,14.1,9.05,4.05,248.0,0
IUNG1,2025-05-12,0.0,14.4,7.2,2.2,250.2,0
IUNG1,2025-05-13,0.0,16.4,8.2,3.2,253.4,0
IUNG1,2025-05-14,0.0,16.1,8.05,3.05,256.45,0
IUNG1,2025-05-15,0.0,12.0,6.0,1.0,257.45,0
IUNG1,2025-05-16,0.0,10.6,5.3,0.3,257.75,0
IUNG1,2025-05-17,0.0,12.5,6.25,1.25,259.0,0
IUNG1,2025-05-18,0.0,10.6,5.3,0.3,259.3,0
IUNG1,2025-05-19,6.4,16.2,11.3,6.3,265.6,0
IUNG1,2025-05-20,0.0,21.2,10.6,5.6,271.2,0
IUNG1,2025-05-21,0.0,23.7,11.85,6.85,278.05,0
IUNG1,2025-05-22,9.5,22.2,15.85,10.85,288.9,0
IUNG1,2025-05-23,8.6,14.6,11.6,6.6,295.5,0
IUNG1,2025-05-24,0.0,15.1,7.55,2.55,298.05,0
IUNG1,2025-05-25,0.0,19.5,9.75,4.75,302.8,0
IUNG1,2025-05-26,0.0,22.6,11.3,6.3,309.1,0
IUNG1,2025-05-27,0.0,21.8,10.9,5.9,315.0,0
IUNG1,2025-05-28,8.0,22.6,15.3,10.3,325.3,0
IUNG1,2025-05-29,0.0,15.0,7.5,2.5,327.8,0
IUNG1,2025-05-30,0.0,21.7,10.85,5.85,333.65,0
IUNG1,2025-05-31,0.0,24.9,12.45,7.45,341.1,0
IUNG1,2025-06-01,12.7,27.2,19.95,14.95,356.05,0
IUNG1,2025-06-02,0.0,27.2,13.6,8.6,364.65,0
IUNG1,2025-06-03,0.0,22.1,11.05,6.05,370.7,0
IUNG1,2025-06-04,0.0,27.3,13.65,8.65,379.35,0
IUNG1,2025-06-05,0.0,27.4,13.7,8.7,388.05,0
IUNG1,2025-06-06,15.9,27.5,21.7,16.7,404.75,0
IUNG1,2025-06-07,0.0,27.4,13.7,8.7,413.45,0
IUNG1,2025-06-08,12.0,21.8,16.9,11.9,425.35,0
IUNG1,2025-06-09,7.8,17.5,12.65,7.65,433.0,0
IUNG1,2025-06-10,6.8,21.1,13.95,8.95,441.95,0
IUNG1,2025-06-11,0.0,20.3,10.15,5.15,447.1,0
IUNG1,2025-06-12,0.0,20.2,10.1,5.1,452.2,0
IUNG1,2025-06-13,0.0,19.9,9.95,4.95,457.15,0
IUNG1,2025-06-14,0.0,22.6,11.3,6.3,463.45,0
IUNG1,2025-06-15,0.0,26.3,13.15,8.15,471.6,0
IUNG1,2025-06-16,0.0,29.1,14.55,9.55,481.15,0
IUNG1,2025-06-17,0.0,22.8,11.4,6.4,487.55,0
IUNG1,2025-06-18,0.0,26.9,13.45,8.45,496.0,0
IUNG1,2025-06-19,0.0,21.1,10.55,5.55,501.55,0
IUNG1,2025-06-20,0.0,21.6,10.8,5.8,507.35,0
IUNG1,2025-06-21,0.0,24.2,12.1,7.1,514.45,0
IUNG1,2025-06-22,0.0,26.8,13.4,8.4,522.85,0
IUNG1,2025-06-23,11.1,30.0,20.55,15.55,538.4,0
IUNG1,2025-06-24,0.0,21.4,10.7,5.7,544.1,0
IUNG1,2025-06-25,12.6,22.4,17.5,12.5,556.6,0
IUNG1,2025-06-26,0.0,25.4,12.7,7.7,564.3,0
IUNG1,2025-06-27,0.0,23.4,11.7,6.7,571.0,0
IUNG1,2025-06-28,0.0,22.9,11.45,6.45,577.45,0
IUNG1,2025-06-29,0.0,26.6,13.3,8.3,585.75,0
IUNG1,2025-06-30,12.2,23.3,17.75,12.75,598.5,0
IUNG1,2025-07-01,0.0,25.6,12.8,7.8,606.3,0
IUNG1,2025-07-02,0.0,31.7,15.85,10.85,617.15,0
IUNG1,2025-07-03,15.4,35.4,25.4,20.4,637.55,0
IUNG1,2025-07-04,10.5,23.7,17.1,12.1,649.65,0
IUNG1,2025-07-05,0.0,26.8,13.4,8.4,658.05,0
IUNG1,2025-07-06,0.0,31.5,15.75,10.75,668.8,0
IUNG1,2025-07-07,0.0,29.2,14.6,9.6,678.4,0
IUNG1,2025-07-08,0.0,24.9,12.45,7.45,685.85,0
IUNG1,2025-07-09,0.0,17.0,8.5,3.5,689.35,0
IUNG1,2025-07-10,0.0,19.0,9.5,4.5,693.85,0
IUNG1,2025-07-11,0.0,18.0,9.0,4.0,697.85,0
IUNG1,2025-07-12,11.0,24.5,17.75,12.75,710.6,0
IUNG1,2025-07-13,12.4,27.8,20.1,15.1,725.7,0
IUNG1,2025-07-14,0.0,28.6,14.3,9.3,735.0,0
IUNG1,2025-07-15,0.0,27.9,13.95,8.95,743.95,0
IUNG1,2025-07-16,0.0,24.3,12.15,7.15,751.1,0
IUNG1,2025-07-17,0.0,21.2,10.6,5.6,756.7,0
IUNG1,2025-07-18,15.3,25.2,20.25,15.25,771.95,0
IUNG1,2025-07-19,0.0,23.0,11.5,6.5,778.45,0
IUNG1,2025-07-20,0.0,26.4,13.2,8.2,786.65,0
IUNG1,2025-07-21,0.0,30.1,15.05,10.05,796.7,0
IUNG1,2025-07-22,0.0,26.2,13.1,8.1,804.8,0
IUNG1,2025-07-23,0.0,26.2,13.1,8.1,812.9,0
IUNG1,2025-07-24,0.0,28.3,14.15,9.15,822.05,0
IUNG1,2025-07-25,0.0,25.7,12.85,7.85,829.9,0
IUNG1,2025-07-26,0.0,28.2,14.1,9.1,839.0,0
IUNG1,2025-07-27,18.0,24.5,21.25,16.25,855.25,0
IUNG1,2025-07-28,0.0,23.8,11.9,6.9,862.15,0
IUNG1,2025-07-29,0.0,22.0,11.0,6.0,868.15,0
IUNG1,2025-07-30,12.0,24.2,18.1,13.1,881.25,0
IUNG1,2025-07-31,11.6,23.7,17.65,12.65,893.9,0
IUNG1,2025-08-01,0.0,24.9,12.45,7.45,901.35,0
IUNG1,2025-08-02,0.0,25.4,12.7,7.7,909.05,0
IUNG1,2025-08-03,15.0,29.7,22.35,17.35,926.4,0
IUNG1,2025-08-04,14.1,23.8,18.95,13.95,940.35,0
IUNG1,2025-08-05,0.0,27.2,13.6,8.6,948.95,0
IUNG1,2025-08-06,0.0,21.6,10.8,5.8,954.75,0
IUNG1,2025-08-07,9.8,24.6,17.2,12.2,966.95,0
IUNG1,2025-08-08,10.8,27.0,18.9,13.9,980.85,0
IUNG1,2025-08-09,13.3,29.2,21.25,16.25,997.1,0
IUNG1,2025-08-10,0.0,28.5,14.25,9.25,1006.35,0
IUNG1,2025-08-11,0.0,24.2,12.1,7.1,1013.45,0
IUNG1,2025-08-12,10.1,27.5,18.8,13.8,1027.25,0
IUNG1,2025-08-13,11.7,31.4,21.55,16.55,1043.8,0
IUNG1,2025-08-14,0.0,22.1,11.05,6.05,1049.85,0
IUNG1,2025-08-15,0.0,32.4,16.2,11.2,1061.05,0
IUNG1,2025-08-16,17.0,31.5,24.25,19.25,1080.3,0
IUNG1,2025-08-17,13.4,24.4,18.9,13.9,1094.2,0
IUNG1,2025-08-18,0.0,23.3,11.65,6.65,1100.85,0
IUNG1,2025-08-19,0.0,24.8,12.4,7.4,1108.25,0
IUNG1,2025-08-20,0.0,27.3,13.65,8.65,1116.9,0
IUNG1,2025-08-21,0.0,24.1,12.05,7.05,1123.95,0
IUNG1,2025-08-22,12.2,23.6,17.9,12.9,1136.85,0
IUNG1,2025-08-23,0.0,18.2,9.1,4.1,1140.95,0
IUNG1,2025-08-24,0.0,19.6,9.8,4.8,1145.75,0
IUNG1,2025-08-25,0.0,20.1,10.05,5.05,1150.8,0
IUNG1,2025-08-26,0.0,20.7,10.35,5.35,1156.15,0
IUNG1,2025-08-27,0.0,26.6,13.3,8.3,1164.45,0
IUNG1,2025-08-28,0.0,33.0,16.5,11.5,1175.95,0
IUNG1,2025-08-29,0.0,32.1,16.05,11.05,1187.0,0
IUNG1,2025-08-30,0.0,32.1,16.05,11.05,1198.05,0
IUNG1,2025-08-31,0.0,24.6,12.3,7.3,1205.35,0
IUNG1,2025-09-01,0.0,24.4,12.2,7.2,1212.55,0
IUNG1,2025-09-02,14.1,32.0,23.05,18.05,1230.6,0
IUNG1,2025-09-03,0.0,23.4,11.7,6.7,1237.3,0
IUNG1,2025-09-04,0.0,28.8,14.4,9.4,1246.7,0
IUNG1,2025-09-05,0.0,32.8,16.4,11.4,1258.1,0
IUNG1,2025-09-06,16.4,27.2,21.8,16.8,1274.9,0
IUNG1,2025-09-07,0.0,20.4,10.2,5.2,1280.1,0
IUNG1,2025-09-08,13.3,26.6,19.95,14.95,1295.05,0
IUNG1,2025-09-09,0.0,26.0,13.0,8.0,1303.05,0
IUNG1,2025-09-10,0.0,27.1,13.55,8.55,1311.6,0
IUNG1,2025-09-11,0.0,20.0,10.0,5.0,1316.6,0
IUNG1,2025-09-12,0.0,24.6,12.3,7.3,1323.9,0
IUNG1,2025-09-13,0.0,23.2,11.6,6.6,1330.5,0
IUNG1,2025-09-14,0.0,22.1,11.05,6.05,1336.55,0
IUNG1,2025-09-15,0.0,21.2,10.6,5.6,1342.15,0
IUNG1,2025-09-16,12.1,19.2,15.65,10.65,1352.8,0
IUNG1,2025-09-17,0.0,17.1,8.55,3.55,1356.35,0
IUNG1,2025-09-18,0.0,20.1,10.05,5.05,1361.4,0
IUNG1,2025-09-19,0.0,21.5,10.75,5.75,1367.15,0
IUNG1,2025-09-20,0.0,27.9,13.95,8.95,1376.1,0
IUNG1,2025-09-21,0.0,29.6,14.8,9.8,1385.9,0
IUNG1,2025-09-22,0.0,28.7,14.35,9.35,1395.25,0
IUNG1,2025-09-23,10.2,14.4,12.3,7.3,1402.55,0
IUNG1,2025-09-24,0.0,17.4,8.7,3.7,1406.25,0
IUNG1,2025-09-25,0.0,16.6,8.3,3.3,1409.55,0
IUNG1,2025-09-26,0.0,17.4,8.7,3.7,1413.25,0
