stationId,data_dnia,T_min,T_max,T_srednia,Wierzba_iwa_GDD_dzienne,Wierzba_iwa_GDD_suma,dzien_kwitniecia
PME233,2025-01-25,-0.53,7.19,3.33,0.0,0.17,0
PME233,2025-01-26,3.65,10.57,7.11,2.11,2.28,0
PME233,2025-01-27,2.24,12.92,7.58,2.58,4.86,0
PME233,2025-01-28,2.06,12.2,7.13,2.13,6.99,0
PME233,2025-01-29,5.03,10.94,7.98,2.98,9.97,0
PME233,2025-01-30,1.15,12.89,7.02,2.02,11.99,0
PME233,2025-01-31,-0.68,11.88,5.6,0.6,12.59,0
PME233,2025-02-01,0.21,4.18,2.19,0.0,12.59,0
PME233,2025-02-02,-4.49,2.56,-0.97,0.0,12.59,0
PME233,2025-02-03,-5.52,1.24,-2.14,0.0,12.59,0
PME233,2025-02-04,-2.31,1.96,-0.18,0.0,12.59,0
PME233,2025-02-05,-2.81,4.43,0.81,0.0,12.59,0
PME233,2025-02-06,-3.21,0.99,-1.11,0.0,12.59,0
PME233,2025-02-07,-5.93,-0.09,-3.01,0.0,12.59,0
PME233,2025-02-08,-6.08,-0.28,-3.18,0.0,12.59,0
PME233,2025-02-09,-7.61,-0.25,-3.93,0.0,12.59,0
PME233,2025-02-10,-10.07,1.4,-4.34,0.0,12.59,0
PME233,2025-02-11,-10.13,-5.71,-7.92,0.0,12.59,0
PME233,2025-02-12,-9.35,-1.53,-5.44,0.0,12.59,0
PME233,2025-02-13,-10.51,5.4,-2.55,0.0,12.59,0
PME233,2025-02-14,-8.2,0.81,-3.69,0.0,12.59,0
PME233,2025-02-15,-11.63,-1.06,-6.35,0.0,12.59,0
PME233,2025-02-16,-12.65,-1.62,-7.14,0.0,12.59,0
PME233,2025-02-17,-15.17,-0.59,-7.88,0.0,12.59,0
PME233,2025-02-18,-12.47,0.06,-6.2,0.0,12.59,0
PME233,2025-02-19,-8.45,-1.53,-4.99,0.0,12.59,0
PME233,2025-02-20,-9.54,0.9,-4.32,0.0,12.59,0
PME233,2025-02-21,-11.84,1.49,-5.18,0.0,12.59,0
PME233,2025-02-22,-7.89,1.93,-2.98,0.0,12.59,0
PME233,2025-02-23,-6.46,6.0,-0.23,0.0,12.59,0
PME233,2025-02-24,-5.3,9.38,2.04,0.0,12.59,0
PME233,2025-02-25,-3.31,6.53,1.61,0.0,12.59,0
PME233,2025-02-26,-2.09,12.07,4.99,0.0,12.59,0
PME233,2025-02-27,0.74,12.26,6.5,1.5,14.09,0
PME233,2025-02-28,0.28,3.81,2.04,0.0,14.09,0
PME233,2025-03-01,-1.0,7.97,3.48,0.0,14.09,0
PME233,2025-03-02,0.31,2.24,1.28,0.0,14.09,0
PME233,2025-03-03,1.15,8.47,4.81,0.0,14.09,0
PME233,2025-03-04,3.93,12.2,8.06,3.06,17.15,0
PME233,2025-03-05,2.4,15.18,8.79,3.79,20.94,0
PME233,2025-03-06,3.96,18.79,11.38,6.38,27.32,0
PME233,2025-03-07,3.46,19.29,11.38,6.38,33.7,0
PME233,2025-03-08,-0.15,19.26,9.56,4.56,38.26,0
PME233,2025-03-09,0.87,19.29,10.08,5.08,43.34,0
PME233,2025-03-10,1.87,20.26,11.07,6.07,49.41,0
PME233,2025-03-11,8.28,16.9,12.59,7.59,57.0,0
PME233,2025-03-12,6.15,17.41,11.78,6.78,63.78,0
PME233,2025-03-13,4.5,14.58,9.54,4.54,68.32,0
PME233,2025-03-14,-0.06,5.9,2.92,0.0,68.32,0
PME233,2025-03-15,-4.74,1.78,-1.48,0.0,68.32,0
PME233,2025-03-16,-8.2,7.75,-0.22,0.0,68.32,0
PME233,2025-03-17,-6.92,2.43,-2.24,0.0,68.32,0
PME233,2025-03-18,-8.23,4.53,-1.85,0.0,68.32,0
PME233,2025-03-19,-0.96,10.66,4.85,0.0,68.32,0
PME233,2025-03-20,-2.28,13.8,5.76,0.76,69.08,0
PME233,2025-03-21,-0.37,16.18,7.9,2.9,71.98,0
PME233,2025-03-22,3.46,15.58,9.52,4.52,76.5,0
PME233,2025-03-23,2.12,13.04,7.58,2.58,79.08,0
PME233,2025-03-24,4.75,13.2,8.98,3.98,83.06,0
PME233,2025-03-25,2.62,11.85,7.24,2.24,85.3,0
PME233,2025-03-26,1.15,16.75,8.95,3.95,89.25,0
PME233,2025-03-27,5.59,11.16,8.38,3.38,92.63,0
PME233,2025-03-28,1.65,15.84,8.74,3.74,96.37,0
PME233,2025-03-29,3.31,16.43,9.87,4.87,101.24,1
PME233,2025-03-30,1.78,17.56,9.67,4.67,105.91,2
PME233,2025-03-31,6.12,9.53,7.82,2.82,108.73,3
PME234,2025-01-01,-0.21,4.84,2.32,0.0,0.0,0
PME234,2025-01-02,0.15,6.97,3.56,0.0,0.0,0
PME234,2025-01-03,-2.24,2.49,0.12,0.0,0.0,0
PME234,2025-01-04,-10.07,-1.21,-5.64,0.0,0.0,0
PME234,2025-01-05,-7.89,-1.9,-4.89,0.0,0.0,0
PME234,2025-01-06,-2.53,5.75,1.61,0.0,0.0,0
PME234,2025-01-07,2.93,7.28,5.11,0.11,0.11,0
PME234,2025-01-08,-0.96,4.34,1.69,0.0,0.11,0
PME234,2025-01-09,-0.84,8.28,3.72,0.0,0.11,0
PME234,2025-01-10,0.46,8.47,4.47,0.0,0.11,0
PME234,2025-01-11,-1.03,1.03,0.0,0.0,0.11,0
PME234,2025-01-12,-1.03,0.53,-0.25,0.0,0.11,0
PME234,2025-01-13,-3.02,-0.4,-1.71,0.0,0.11,0
PME234,2025-01-14,-3.46,1.15,-1.16,0.0,0.11,0
PME234,2025-01-15,-0.28,0.99,0.36,0.0,0.11,0
PME234,2025-01-16,0.34,1.46,0.9,0.0,0.11,0
PME234,2025-01-17,1.24,2.56,1.9,0.0,0.11,0
PME234,2025-01-18,0.49,6.18,3.34,0.0,0.11,0
PME234,2025-01-19,-1.65,1.49,-0.08,0.0,0.11,0
PME234,2025-01-20,-2.59,7.75,2.58,0.0,0.11,0
PME234,2025-01-21,-2.71,2.99,0.14,0.0,0.11,0
PME234,2025-01-22,-0.46,2.84,1.19,0.0,0.11,0
PME234,2025-01-23,-0.53,5.03,2.25,0.0,0.11,0
PME234,2025-01-24,-0.59,4.78,2.1,0.0,0.11,0
PME234,2025-01-25,0.34,7.69,4.02,0.0,0.11,0
PME234,2025-01-26,4.28,9.79,7.04,2.04,2.15,0
PME234,2025-01-27,-0.65,11.98,5.66,0.66,2.81,0
PME234,2025-01-28,0.43,10.66,5.54,0.54,3.35,0
PME234,2025-01-29,6.0,10.66,8.33,3.33,6.68,0
PME234,2025-01-30,-1.0,11.88,5.44,0.44,7.12,0
PME234,2025-01-31,-1.59,10.47,4.44,0.0,7.12,0
PME234,2025-02-01,0.74,3.03,1.88,0.0,7.12,0
PME234,2025-02-02,-2.21,2.03,-0.09,0.0,7.12,0
PME234,2025-02-03,-5.52,0.65,-2.43,0.0,7.12,0
PME234,2025-02-04,-2.37,2.68,0.16,0.0,7.12,0
PME234,2025-02-05,-3.9,6.15,1.13,0.0,7.12,0
PME234,2025-02-06,-3.68,0.84,-1.42,0.0,7.12,0
PME234,2025-02-07,-4.24,0.03,-2.1,0.0,7.12,0
PME234,2025-02-08,-5.27,0.0,-2.64,0.0,7.12,0
PME234,2025-02-09,-7.33,0.06,-3.64,0.0,7.12,0
PME234,2025-02-10,-9.54,0.62,-4.46,0.0,7.12,0
PME234,2025-02-11,-9.29,-5.83,-7.56,0.0,7.12,0
PME234,2025-02-12,-8.04,-0.9,-4.47,0.0,7.12,0
PME234,2025-02-13,-9.66,5.18,-2.24,0.0,7.12,0
PME234,2025-02-14,-5.55,0.74,-2.4,0.0,7.12,0
PME234,2025-02-15,-8.89,-1.9,-5.4,0.0,7.12,0
PME234,2025-02-16,-14.49,-3.02,-8.76,0.0,7.12,0
PME234,2025-02-17,-17.47,-1.65,-9.56,0.0,7.12,0
PME234,2025-02-18,-16.45,-0.43,-8.44,0.0,7.12,0
PME234,2025-02-19,-10.47,-1.31,-5.89,0.0,7.12,0
PME234,2025-02-20,-12.16,-1.15,-6.66,0.0,7.12,0
PME234,2025-02-21,-13.96,0.9,-6.53,0.0,7.12,0
PME234,2025-02-22,-7.33,2.87,-2.23,0.0,7.12,0
PME234,2025-02-23,-6.61,5.68,-0.47,0.0,7.12,0
PME234,2025-02-24,-2.24,9.19,3.47,0.0,7.12,0
PME234,2025-02-25,-1.49,7.91,3.21,0.0,7.12,0
PME234,2025-02-26,-3.74,9.63,2.94,0.0,7.12,0
PME234,2025-02-27,0.12,9.57,4.84,0.0,7.12,0
PME234,2025-02-28,0.96,5.12,3.04,0.0,7.12,0
PME234,2025-03-01,-1.65,6.37,2.36,0.0,7.12,0
PME234,2025-03-02,0.31,1.9,1.1,0.0,7.12,0
PME234,2025-03-03,1.56,7.62,4.59,0.0,7.12,0
PME234,2025-03-04,3.4,11.92,7.66,2.66,9.78,0
PME234,2025-03-05,1.84,15.52,8.68,3.68,13.46,0
PME234,2025-03-06,1.65,18.38,10.01,5.01,18.47,0
PME234,2025-03-07,-0.43,18.79,9.18,4.18,22.65,0
PME234,2025-03-08,-2.43,18.94,8.26,3.26,25.91,0
PME234,2025-03-09,-2.09,17.59,7.75,2.75,28.66,0
PME234,2025-03-10,4.03,19.42,11.73,6.73,35.39,0
PME234,2025-03-11,6.03,16.18,11.1,6.1,41.49,0
PME234,2025-03-12,5.97,16.97,11.47,6.47,47.96,0
PME234,2025-03-13,3.12,13.64,8.38,3.38,51.34,0
PME234,2025-03-14,0.15,5.93,3.04,0.0,51.34,0
PME234,2025-03-15,-4.37,2.84,-0.77,0.0,51.34,0
PME234,2025-03-16,-5.99,7.91,0.96,0.0,51.34,0
PME234,2025-03-17,-6.61,2.84,-1.89,0.0,51.34,0
PME234,2025-03-18,-7.7,5.62,-1.04,0.0,51.34,0
PME234,2025-03-19,-4.49,10.41,2.96,0.0,51.34,0
PME234,2025-03-20,-5.61,13.61,4.0,0.0,51.34,0
PME234,2025-03-21,-4.3,16.46,6.08,1.08,52.42,0
PME234,2025-03-22,-1.4,15.11,6.86,1.86,54.28,0
PME234,2025-03-23,2.87,12.32,7.6,2.6,56.88,0
PME234,2025-03-24,5.21,11.07,8.14,3.14,60.02,0
PME234,2025-03-25,-1.15,11.73,5.29,0.29,60.31,0
PME234,2025-03-26,-2.18,16.02,6.92,1.92,62.23,0
PME234,2025-03-27,5.06,10.41,7.74,2.74,64.97,0
PME234,2025-03-28,1.9,15.4,8.65,3.65,68.62,0
PME234,2025-03-29,1.78,16.31,9.04,4.04,72.66,0
PME234,2025-03-30,0.71,16.43,8.57,3.57,76.23,0
PME234,2025-03-31,5.34,7.87,6.6,1.6,77.83,0
PME235,2025-01-01,-0.21,4.37,2.08,0.0,0.0,0
PME235,2025-01-02,-0.56,6.4,2.92,0.0,0.0,0
PME235,2025-01-03,-2.34,2.03,-0.16,0.0,0.0,0
PME235,2025-01-04,-9.66,-1.06,-5.36,0.0,0.0,0
PME235,2025-01-05,-8.57,-1.71,-5.14,0.0,0.0,0
PME235,2025-01-06,-2.74,5.0,1.13,0.0,0.0,0
PME235,2025-01-07,2.46,7.12,4.79,0.0,0.0,0
PME235,2025-01-08,-1.31,4.25,1.47,0.0,0.0,0
PME235,2025-01-09,-1.03,6.75,2.86,0.0,0.0,0
PME235,2025-01-10,0.09,8.25,4.17,0.0,0.0,0
PME235,2025-01-11,-1.18,0.81,-0.18,0.0,0.0,0
PME235,2025-01-12,-1.0,0.56,-0.22,0.0,0.0,0
PME235,2025-01-13,-2.93,-0.53,-1.73,0.0,0.0,0
PME235,2025-01-14,-3.34,0.93,-1.2,0.0,0.0,0
PME235,2025-01-15,-0.34,1.12,0.39,0.0,0.0,0
PME235,2025-01-16,0.46,1.4,0.93,0.0,0.0,0
PME235,2025-01-17,1.21,2.74,1.98,0.0,0.0,0
PME235,2025-01-18,-0.09,5.68,2.8,0.0,0.0,0
PME235,2025-01-19,-1.56,1.71,0.07,0.0,0.0,0
PME235,2025-01-20,-2.71,5.84,1.56,0.0,0.0,0
PME235,2025-01-21,-2.77,3.03,0.13,0.0,0.0,0
PME235,2025-01-22,-0.56,2.68,1.06,0.0,0.0,0
PME235,2025-01-23,0.12,4.71,2.42,0.0,0.0,0
PME235,2025-01-24,-0.71,4.81,2.05,0.0,0.0,0
PME235,2025-01-25,-0.68,7.37,3.34,0.0,0.0,0
PME235,2025-01-26,3.06,9.72,6.39,1.39,1.39,0
PME235,2025-01-27,0.87,12.01,6.44,1.44,2.83,0
PME235,2025-01-28,1.78,10.76,6.27,1.27,4.1,0
PME235,2025-01-29,4.71,10.94,7.82,2.82,6.92,0
PME235,2025-01-30,0.81,11.92,6.36,1.36,8.28,0
PME235,2025-01-31,-0.93,10.35,4.71,0.0,8.28,0
PME235,2025-02-01,0.62,2.99,1.81,0.0,8.28,0
PME235,2025-02-02,-2.68,1.96,-0.36,0.0,8.28,0
PME235,2025-02-03,-5.02,0.99,-2.01,0.0,8.28,0
PME235,2025-02-04,-1.99,2.43,0.22,0.0,8.28,0
PME235,2025-02-05,-3.99,5.09,0.55,0.0,8.28,0
PME235,2025-02-06,-3.71,0.28,-1.72,0.0,8.28,0
PME235,2025-02-07,-4.49,-0.06,-2.28,0.0,8.28,0
PME235,2025-02-08,-5.49,-0.25,-2.87,0.0,8.28,0
PME235,2025-02-09,-6.64,0.03,-3.3,0.0,8.28,0
PME235,2025-02-10,-9.07,0.49,-4.29,0.0,8.28,0
PME235,2025-02-11,-9.2,-6.02,-7.61,0.0,8.28,0
PME235,2025-02-12,-8.14,-1.25,-4.7,0.0,8.28,0
PME235,2025-02-13,-9.32,4.43,-2.45,0.0,8.28,0
PME235,2025-02-14,-5.3,0.49,-2.4,0.0,8.28,0
PME235,2025-02-15,-8.92,-1.53,-5.22,0.0,8.28,0
PME235,2025-02-16,-15.89,-2.62,-9.26,0.0,8.28,0
PME235,2025-02-17,-18.03,-1.84,-9.94,0.0,8.28,0
PME235,2025-02-18,-15.76,-0.56,-8.16,0.0,8.28,0
PME235,2025-02-19,-8.39,-1.31,-4.85,0.0,8.28,0
PME235,2025-02-20,-11.13,-0.5,-5.82,0.0,8.28,0
PME235,2025-02-21,-12.62,0.56,-6.03,0.0,8.28,0
PME235,2025-02-22,-7.42,2.96,-2.23,0.0,8.28,0
PME235,2025-02-23,-5.58,5.09,-0.25,0.0,8.28,0
PME235,2025-02-24,-2.09,7.69,2.8,0.0,8.28,0
PME235,2025-02-25,-0.31,6.97,3.33,0.0,8.28,0
PME235,2025-02-26,-1.87,10.07,4.1,0.0,8.28,0
PME235,2025-02-27,2.06,10.57,6.32,1.32,9.6,0
PME235,2025-02-28,0.74,4.12,2.43,0.0,9.6,0
PME235,2025-03-01,-0.5,7.28,3.39,0.0,9.6,0
PME235,2025-03-02,0.31,1.87,1.09,0.0,9.6,0
PME235,2025-03-03,1.28,8.03,4.65,0.0,9.6,0
PME235,2025-03-04,2.49,11.73,7.11,2.11,11.71,0
PME235,2025-03-05,1.37,14.83,8.1,3.1,14.81,0
PME235,2025-03-06,3.28,18.13,10.7,5.7,20.51,0
PME235,2025-03-07,1.71,18.94,10.32,5.32,25.83,0
PME235,2025-03-08,-1.31,18.66,8.68,3.68,29.51,0
PME235,2025-03-09,0.06,18.6,9.33,4.33,33.84,0
PME235,2025-03-10,5.53,19.54,12.54,7.54,41.38,0
PME235,2025-03-11,6.97,16.5,11.74,6.74,48.12,0
PME235,2025-03-12,4.93,16.53,10.73,5.73,53.85,0
PME235,2025-03-13,3.24,14.11,8.68,3.68,57.53,0
PME235,2025-03-14,0.03,6.37,3.2,0.0,57.53,0
PME235,2025-03-15,-4.18,3.15,-0.51,0.0,57.53,0
PME235,2025-03-16,-5.71,7.78,1.04,0.0,57.53,0
PME235,2025-03-17,-6.24,3.24,-1.5,0.0,57.53,0
PME235,2025-03-18,-7.36,5.65,-0.86,0.0,57.53,0
PME235,2025-03-19,-2.65,10.6,3.97,0.0,57.53,0
PME235,2025-03-20,-4.15,13.8,4.82,0.0,57.53,0
PME235,2025-03-21,-2.49,15.74,6.62,1.62,59.15,0
PME235,2025-03-22,4.0,14.71,9.36,4.36,63.51,0
PME235,2025-03-23,3.24,12.51,7.88,2.88,66.39,0
PME235,2025-03-24,4.96,10.66,7.81,2.81,69.2,0
PME235,2025-03-25,0.9,12.39,6.64,1.64,70.84,0
PME235,2025-03-26,-0.75,16.43,7.84,2.84,73.68,0
PME235,2025-03-27,5.84,10.41,8.12,3.12,76.8,0
PME235,2025-03-28,3.34,14.68,9.01,4.01,80.81,0
PME235,2025-03-29,3.56,16.65,10.1,5.1,85.91,0
PME235,2025-03-30,2.56,16.43,9.49,4.49,90.4,0
PME235,2025-03-31,5.4,7.84,6.62,1.62,92.02,0
PME236,2025-01-01,-0.87,4.37,1.75,0.0,0.0,0
PME236,2025-01-02,0.28,5.53,2.9,0.0,0.0,0
PME236,2025-01-03,-1.68,1.24,-0.22,0.0,0.0,0
PME236,2025-01-04,-9.38,-1.12,-5.25,0.0,0.0,0
PME236,2025-01-05,-8.23,-1.28,-4.76,0.0,0.0,0
PME236,2025-01-06,-2.84,6.0,1.58,0.0,0.0,0
PME236,2025-01-07,2.24,8.06,5.15,0.15,0.15,0
PME236,2025-01-08,-0.12,2.96,1.42,0.0,0.15,0
PME236,2025-01-09,-0.84,8.6,3.88,0.0,0.15,0
PME236,2025-01-10,0.24,8.94,4.59,0.0,0.15,0
PME236,2025-01-11,-1.4,0.59,-0.4,0.0,0.15,0
PME236,2025-01-12,-1.49,0.28,-0.6,0.0,0.15,0
PME236,2025-01-13,-5.27,-0.5,-2.88,0.0,0.15,0
PME236,2025-01-14,-5.77,1.06,-2.35,0.0,0.15,0
PME236,2025-01-15,-0.62,0.68,0.03,0.0,0.15,0
PME236,2025-01-16,0.12,0.74,0.43,0.0,0.15,0
PME236,2025-01-17,-1.93,2.43,0.25,0.0,0.15,0
PME236,2025-01-18,0.37,6.06,3.22,0.0,0.15,0
PME236,2025-01-19,-2.4,0.4,-1.0,0.0,0.15,0
PME236,2025-01-20,-3.21,6.5,1.64,0.0,0.15,0
PME236,2025-01-21,-2.28,2.93,0.33,0.0,0.15,0
PME236,2025-01-22,-0.12,2.93,1.4,0.0,0.15,0
PME236,2025-01-23,0.37,6.72,3.54,0.0,0.15,0
PME236,2025-01-24,-1.49,5.59,2.05,0.0,0.15,0
PME236,2025-01-25,-0.93,7.91,3.49,0.0,0.15,0
PME236,2025-01-26,0.81,10.1,5.46,0.46,0.61,0
PME236,2025-01-27,1.06,11.88,6.47,1.47,2.08,0
PME236,2025-01-28,0.31,11.45,5.88,0.88,2.96,0
PME236,2025-01-29,4.4,9.6,7.0,2.0,4.96,0
PME236,2025-01-30,-0.78,12.26,5.74,0.74,5.7,0
PME236,2025-01-31,-1.03,10.57,4.77,0.0,5.7,0
PME236,2025-02-01,0.81,3.28,2.04,0.0,5.7,0
PME236,2025-02-02,-4.02,2.12,-0.95,0.0,5.7,0
PME236,2025-02-03,-3.99,0.53,-1.73,0.0,5.7,0
PME236,2025-02-04,-1.06,1.4,0.17,0.0,5.7,0
PME236,2025-02-05,-1.25,4.71,1.73,0.0,5.7,0
PME236,2025-02-06,-2.12,0.46,-0.83,0.0,5.7,0
PME236,2025-02-07,-5.08,-0.46,-2.77,0.0,5.7,0
PME236,2025-02-08,-5.61,-0.87,-3.24,0.0,5.7,0
PME236,2025-02-09,-8.08,-0.43,-4.26,0.0,5.7,0
PME236,2025-02-10,-9.79,1.81,-3.99,0.0,5.7,0
PME236,2025-02-11,-9.45,-5.18,-7.32,0.0,5.7,0
PME236,2025-02-12,-8.51,-0.62,-4.56,0.0,5.7,0
PME236,2025-02-13,-9.1,4.59,-2.26,0.0,5.7,0
PME236,2025-02-14,-6.42,0.9,-2.76,0.0,5.7,0
PME236,2025-02-15,-6.83,-2.34,-4.58,0.0,5.7,0
PME236,2025-02-16,-10.72,-0.68,-5.7,0.0,5.7,0
PME236,2025-02-17,-13.09,-1.43,-7.26,0.0,5.7,0
PME236,2025-02-18,-14.74,-1.34,-8.04,0.0,5.7,0
PME236,2025-02-19,-7.14,-0.62,-3.88,0.0,5.7,0
PME236,2025-02-20,-11.1,-0.68,-5.89,0.0,5.7,0
PME236,2025-02-21,-12.59,1.53,-5.53,0.0,5.7,0
PME236,2025-02-22,-9.73,2.53,-3.6,0.0,5.7,0
PME236,2025-02-23,-7.27,6.28,-0.49,0.0,5.7,0
PME236,2025-02-24,-5.64,4.18,-0.73,0.0,5.7,0
PME236,2025-02-25,-2.74,7.62,2.44,0.0,5.7,0
PME236,2025-02-26,-3.15,10.66,3.76,0.0,5.7,0
PME236,2025-02-27,-1.56,8.91,3.68,0.0,5.7,0
PME236,2025-02-28,0.59,4.62,2.6,0.0,5.7,0
PME236,2025-03-01,-1.09,7.19,3.05,0.0,5.7,0
PME236,2025-03-02,0.03,2.06,1.04,0.0,5.7,0
PME236,2025-03-03,0.84,6.09,3.46,0.0,5.7,0
PME236,2025-03-04,1.43,10.13,5.78,0.78,6.48,0
PME236,2025-03-05,2.59,13.14,7.86,2.86,9.34,0
PME236,2025-03-06,4.25,18.16,11.2,6.2,15.54,0
PME236,2025-03-07,-0.15,18.1,8.98,3.98,19.52,0
PME236,2025-03-08,-0.96,19.26,9.15,4.15,23.67,0
PME236,2025-03-09,-2.56,17.56,7.5,2.5,26.17,0
PME236,2025-03-10,-0.46,18.5,9.02,4.02,30.19,0
PME236,2025-03-11,4.87,15.9,10.38,5.38,35.57,0
PME236,2025-03-12,5.87,17.19,11.53,6.53,42.1,0
PME236,2025-03-13,4.21,13.73,8.97,3.97,46.07,0
PME236,2025-03-14,0.0,6.44,3.22,0.0,46.07,0
PME236,2025-03-15,-2.49,1.21,-0.64,0.0,46.07,0
PME236,2025-03-16,-3.65,5.87,1.11,0.0,46.07,0
PME236,2025-03-17,-4.05,1.87,-1.09,0.0,46.07,0
PME236,2025-03-18,-5.05,3.78,-0.64,0.0,46.07,0
PME236,2025-03-19,-0.87,8.78,3.95,0.0,46.07,0
PME236,2025-03-20,-3.46,12.95,4.74,0.0,46.07,0
PME236,2025-03-21,-1.31,13.92,6.3,1.3,47.37,0
PME236,2025-03-22,-1.65,15.02,6.68,1.68,49.05,0
PME236,2025-03-23,0.21,10.16,5.18,0.18,49.23,0
PME236,2025-03-24,5.68,14.64,10.16,5.16,54.39,0
PME236,2025-03-25,-0.28,10.66,5.19,0.19,54.58,0
PME236,2025-03-26,-1.56,15.65,7.04,2.04,56.62,0
PME236,2025-03-27,-0.06,10.32,5.13,0.13,56.75,0
PME236,2025-03-28,-1.9,15.68,6.89,1.89,58.64,0
PME236,2025-03-29,1.12,16.37,8.75,3.75,62.39,0
PME236,2025-03-30,-0.84,16.09,7.62,2.62,65.01,0
PME236,2025-03-31,5.37,7.41,6.39,1.39,66.4,0
PME237,2025-01-01,-1.34,8.41,3.54,0.0,0.0,0
PME237,2025-01-02,-0.18,8.81,4.32,0.0,0.0,0
PME237,2025-01-03,-2.93,2.4,-0.27,0.0,0.0,0
PME237,2025-01-04,-10.32,0.37,-4.98,0.0,0.0,0
PME237,2025-01-05,-8.11,-0.62,-4.36,0.0,0.0,0
PME237,2025-01-06,-2.81,7.15,2.17,0.0,0.0,0
PME237,2025-01-07,2.84,7.75,5.3,0.3,0.3,0
PME237,2025-01-08,-1.59,4.84,1.62,0.0,0.3,0
PME237,2025-01-09,-1.21,11.2,4.99,0.0,0.3,0
PME237,2025-01-10,-0.12,7.81,3.84,0.0,0.3,0
PME237,2025-01-11,-1.49,0.78,-0.36,0.0,0.3,0
PME237,2025-01-12,-1.28,0.4,-0.44,0.0,0.3,0
PME237,2025-01-13,-4.09,-0.62,-2.36,0.0,0.3,0
PME237,2025-01-14,-3.9,1.31,-1.3,0.0,0.3,0
PME237,2025-01-15,-0.46,3.4,1.47,0.0,0.3,0
PME237,2025-01-16,0.37,3.15,1.76,0.0,0.3,0
PME237,2025-01-17,0.0,6.06,3.03,0.0,0.3,0
PME237,2025-01-18,-0.5,6.97,3.24,0.0,0.3,0
PME237,2025-01-19,-1.9,5.31,1.7,0.0,0.3,0
PME237,2025-01-20,-2.9,6.44,1.77,0.0,0.3,0
PME237,2025-01-21,-2.09,2.43,0.17,0.0,0.3,0
PME237,2025-01-22,-3.37,3.18,-0.09,0.0,0.3,0
PME237,2025-01-23,-1.9,4.31,1.2,0.0,0.3,0
PME237,2025-01-24,0.03,7.19,3.61,0.0,0.3,0
PME237,2025-01-25,0.93,9.97,5.45,0.45,0.75,0
PME237,2025-01-26,2.28,9.06,5.67,0.67,1.42,0
PME237,2025-01-27,0.4,11.2,5.8,0.8,2.22,0
PME237,2025-01-28,1.24,11.57,6.4,1.4,3.62,0
PME237,2025-01-29,4.53,10.94,7.74,2.74,6.36,0
PME237,2025-01-30,-0.93,11.85,5.46,0.46,6.82,0
PME237,2025-01-31,0.71,8.81,4.76,0.0,6.82,0
PME237,2025-02-01,0.37,3.96,2.16,0.0,6.82,0
PME237,2025-02-02,-6.05,3.81,-1.12,0.0,6.82,0
PME237,2025-02-03,-8.14,4.62,-1.76,0.0,6.82,0
PME237,2025-02-04,-4.52,6.56,1.02,0.0,6.82,0
PME237,2025-02-05,-5.52,6.94,0.71,0.0,6.82,0
PME237,2025-02-06,-3.4,3.78,0.19,0.0,6.82,0
PME237,2025-02-07,-3.59,2.9,-0.34,0.0,6.82,0
PME237,2025-02-08,-4.27,4.81,0.27,0.0,6.82,0
PME237,2025-02-09,-5.93,7.09,0.58,0.0,6.82,0
PME237,2025-02-10,-8.85,4.62,-2.11,0.0,6.82,0
PME237,2025-02-11,-8.7,3.68,-2.51,0.0,6.82,0
PME237,2025-02-12,-7.89,3.68,-2.1,0.0,6.82,0
PME237,2025-02-13,-8.89,4.84,-2.03,0.0,6.82,0
PME237,2025-02-14,-4.71,-0.31,-2.51,0.0,6.82,0
PME237,2025-02-15,-7.64,-0.84,-4.24,0.0,6.82,0
PME237,2025-02-16,-8.85,1.06,-3.89,0.0,6.82,0
PME237,2025-02-17,-12.47,0.56,-5.96,0.0,6.82,0
PME237,2025-02-18,-11.22,0.49,-5.36,0.0,6.82,0
PME237,2025-02-19,-8.85,3.28,-2.78,0.0,6.82,0
PME237,2025-02-20,-8.76,4.31,-2.22,0.0,6.82,0
PME237,2025-02-21,-8.23,7.15,-0.54,0.0,6.82,0
PME237,2025-02-22,-3.18,9.66,3.24,0.0,6.82,0
PME237,2025-02-23,-4.18,8.72,2.27,0.0,6.82,0
PME237,2025-02-24,-0.5,14.61,7.06,2.06,8.88,0
PME237,2025-02-25,1.21,11.85,6.53,1.53,10.41,0
PME237,2025-02-26,-0.03,10.63,5.3,0.3,10.71,0
PME237,2025-02-27,2.53,12.61,7.57,2.57,13.28,0
PME237,2025-02-28,-0.5,9.82,4.66,0.0,13.28,0
PME237,2025-03-01,-0.5,4.59,2.04,0.0,13.28,0
PME237,2025-03-02,-0.46,3.87,1.7,0.0,13.28,0
PME237,2025-03-03,0.28,7.66,3.97,0.0,13.28,0
PME237,2025-03-04,-3.59,11.54,3.97,0.0,13.28,0
PME237,2025-03-05,-4.62,18.06,6.72,1.72,15.0,0
PME237,2025-03-06,-2.84,20.39,8.78,3.78,18.78,0
PME237,2025-03-07,-1.4,18.72,8.66,3.66,22.44,0
PME237,2025-03-08,-2.56,19.89,8.67,3.67,26.11,0
PME237,2025-03-09,-1.74,19.6,8.93,3.93,30.04,0
PME237,2025-03-10,2.46,22.18,12.32,7.32,37.36,0
PME237,2025-03-11,5.81,16.21,11.01,6.01,43.37,0
PME237,2025-03-12,0.99,16.81,8.9,3.9,47.27,0
PME237,2025-03-13,0.31,13.11,6.71,1.71,48.98,0
